Date,TDN_based_ADF,CP,B12,GEMI,B6,Longitude,B1,B8A,B5,EVI,Latitude,NDWI,B8,SampleID,LAI,B4
2022-07-06,47.99895872,4.632362746,2919.0,-1341990.624065628,2952.0,-54.839505,1325.0,3272.0,2427.0,0.1609740108223424,-20.44671667,-0.0335253286072958,3171.0,1,0.464403971155235,2012.0
2022-07-06,52.44721853,4.811976056,2919.0,-1341990.624065628,2952.0,-54.839505,1325.0,3272.0,2427.0,0.1609740108223424,-20.44671667,-0.0335253286072958,3171.0,1,0.464403971155235,2012.0
2022-07-06,49.69773698,4.644871037,2855.0,-1268877.254579512,2956.0,-54.83885633,1358.0,3303.0,2435.0,0.1566008581782609,-20.44699567,-0.0166716284608514,3146.0,2,0.4485819048889482,2019.0
2022-07-06,50.62115786,4.647188837,2855.0,-1268877.254579512,2956.0,-54.83885633,1358.0,3303.0,2435.0,0.1566008581782609,-20.44699567,-0.0166716284608514,3146.0,2,0.4485819048889482,2019.0
2022-07-06,47.12037117,5.006476461,2834.0,-1152285.9144877994,2861.0,-54.83924633,1318.0,3156.0,2381.0,0.1506193061975496,-20.446424,-0.0257755826516437,3060.0,3,0.4269406498227347,1986.0
2022-07-06,54.54078847,4.908830785,2834.0,-1152285.9144877994,2861.0,-54.83924633,1318.0,3156.0,2381.0,0.1506193061975496,-20.446424,-0.0257755826516437,3060.0,3,0.4269406498227347,1986.0
2022-07-06,51.82397028,5.873590871,2833.0,-1208778.7864584832,2897.0,-54.83876267,1314.0,3147.0,2391.0,0.1541289751263857,-20.44633333,-0.0303497149899861,3083.0,4,0.4396386320072637,1983.0
2022-07-06,44.13031441,5.785925335,2833.0,-1208778.7864584832,2897.0,-54.83876267,1314.0,3147.0,2391.0,0.1541289751263857,-20.44633333,-0.0303497149899861,3083.0,4,0.4396386320072637,1983.0
2022-07-06,50.04360893,4.811648506,2834.0,-1152285.9144877994,2861.0,-54.839261,1318.0,3156.0,2381.0,0.1506193061975496,-20.446437,-0.0257755826516437,3060.0,5,0.4269406498227347,1986.0
2022-07-06,47.45754752,4.724163988,2834.0,-1152285.9144877994,2861.0,-54.839261,1318.0,3156.0,2381.0,0.1506193061975496,-20.446437,-0.0257755826516437,3060.0,5,0.4269406498227347,1986.0
2022-07-06,49.96751289,5.569296814,2833.0,-1208778.7864584832,2897.0,-54.83876433,1314.0,3147.0,2391.0,0.1541289751263857,-20.44631867,-0.0303497149899861,3083.0,6,0.4396386320072637,1983.0
2022-07-06,51.15011768,5.495982242,2833.0,-1208778.7864584832,2897.0,-54.83876433,1314.0,3147.0,2391.0,0.1541289751263857,-20.44631867,-0.0303497149899861,3083.0,6,0.4396386320072637,1983.0
2022-07-06,39.71977991,2.184244027,2703.0,-1815585.956319232,3068.0,-54.83930267,1355.0,3570.0,2431.0,0.1847952446754842,-20.446936,0.0168043292509256,3374.0,7,0.5505891952359018,2026.0
2022-07-06,39.94216274,2.097922179,2703.0,-1815585.956319232,3068.0,-54.83930267,1355.0,3570.0,2431.0,0.1847952446754842,-20.446936,0.0168043292509256,3374.0,7,0.5505891952359018,2026.0
2022-07-06,44.99006643,2.51860294,2710.0,-1683349.1834539694,3054.0,-54.83926867,1367.0,3564.0,2449.0,0.1770399144534404,-20.447077,0.0092028882910944,3366.0,8,0.5225304104925474,2068.0
2022-07-06,45.6389018,2.517344268,2710.0,-1683349.1834539694,3054.0,-54.83926867,1367.0,3564.0,2449.0,0.1770399144534404,-20.447077,0.0092028882910944,3366.0,8,0.5225304104925474,2068.0
2022-07-21,50.08470623,4.0750374,2764.0,-1000899.9193734288,2903.0,-54.83886967,1319.0,3165.0,2432.0,0.1393048396254773,-20.44655467,-0.01616412806963,3049.0,9,0.3860049097649769,2048.0
2022-07-21,51.97453858,3.905531235,2764.0,-1000899.9193734288,2903.0,-54.83886967,1319.0,3165.0,2432.0,0.1393048396254773,-20.44655467,-0.01616412806963,3049.0,9,0.3860049097649769,2048.0
2022-07-21,50.4350504,4.748523275,2849.0,-1654928.219673158,3140.0,-54.83894367,1360.0,3507.0,2600.0,0.1752221931773624,-20.44708367,0.0038643194504079,3368.0,10,0.5159538949156972,2081.0
2022-07-21,50.29643604,4.49175319,2849.0,-1654928.219673158,3140.0,-54.83894367,1360.0,3507.0,2600.0,0.1752221931773624,-20.44708367,0.0038643194504079,3368.0,10,0.5159538949156972,2081.0
2022-07-21,49.99054854,5.190822256,2838.0,-1930532.6886187089,3079.0,-54.83877367,1350.0,3333.0,2461.0,0.1890251199425581,-20.447259,-0.0108324677251817,3447.0,11,0.5658928839521753,2057.0
2022-07-21,48.28967743,5.117069323,2812.0,-529205.9539032849,2931.0,-54.83904833,1365.0,3197.0,2508.0,0.0966881647311325,-20.447259,-0.0129669651126891,3109.0,11,0.2318177799972374,2381.0
2022-07-21,51.31570161,3.812609284,2756.0,-1248683.1403969412,2958.0,-54.83900633,1303.0,3216.0,2404.0,0.1553399137432751,-20.44615,-0.0153092467850581,3140.0,12,0.4440198079231693,2022.0
2022-07-21,49.91940399,4.074594162,2756.0,-1248683.1403969412,2958.0,-54.83900633,1303.0,3216.0,2404.0,0.1553399137432751,-20.44615,-0.0153092467850581,3140.0,12,0.4440198079231693,2022.0
2022-07-21,48.78051506,2.247466863,2716.0,-1756780.9427319784,3069.0,-54.83944133,1330.0,3525.0,2437.0,0.1840950741378353,-20.446899,0.0111876075731497,3291.0,13,0.5480559782306881,1965.0
2022-07-21,49.06326227,2.420348929,2716.0,-1756780.9427319784,3069.0,-54.83944133,1330.0,3525.0,2437.0,0.1840950741378353,-20.446899,0.0111876075731497,3291.0,13,0.5480559782306881,1965.0
2022-07-21,41.73064629,2.919129951,2821.0,-2115386.175276928,3123.0,-54.83906267,1366.0,3443.0,2590.0,0.1927969470504054,-20.44713633,0.0008720930232558,3635.0,14,0.579539354428367,2180.0
2022-07-21,41.15968057,2.574416975,2821.0,-2115386.175276928,3123.0,-54.83906267,1366.0,3443.0,2590.0,0.1927969470504054,-20.44713633,0.0008720930232558,3635.0,14,0.579539354428367,2180.0
2022-05-05,59.16877402,7.383236857,2044.0,-7982764.445168112,4066.0,-54.83857533,1312.0,4461.0,2315.0,0.3935977002529276,-20.44708767,0.20469889278963,4333.0,15,1.3060364795150925,1507.0
2022-05-05,54.298515,7.474862505,2044.0,-7982764.445168112,4066.0,-54.83857533,1312.0,4461.0,2315.0,0.3935977002529276,-20.44708767,0.20469889278963,4333.0,15,1.3060364795150925,1507.0
2022-05-05,58.96565064,6.853040883,2125.0,-7736081.181775502,3987.0,-54.83967167,1285.0,4346.0,2345.0,0.3856390352093152,-20.44655833,0.1782567439338484,4327.0,16,1.277242029387302,1545.0
2022-05-05,59.35026089,6.511340686,2125.0,-7736081.181775502,3987.0,-54.83967167,1285.0,4346.0,2345.0,0.3856390352093152,-20.44655833,0.1782567439338484,4327.0,16,1.277242029387302,1545.0
2022-05-05,59.47771711,6.265799839,2134.0,-5186531.070118906,3732.0,-54.83883633,1275.0,4070.0,2354.0,0.3212396069538926,-20.44616533,0.1575654152445961,3881.0,17,1.0442448979591834,1603.0
2022-05-05,54.46806161,6.268929609,2134.0,-5186531.070118906,3732.0,-54.83883633,1275.0,4070.0,2354.0,0.3212396069538926,-20.44616533,0.1575654152445961,3881.0,17,1.0442448979591834,1603.0
2022-05-05,54.93019367,6.080742916,2169.0,-4315601.543476256,3667.0,-54.839142,1288.0,3970.0,2369.0,0.2941542851965936,-20.44645667,0.1416247304097771,3720.0,18,0.9462502038412756,1642.0
2022-05-05,54.12077782,6.074668248,2169.0,-4315601.543476256,3667.0,-54.839142,1288.0,3970.0,2369.0,0.2941542851965936,-20.44645667,0.1416247304097771,3720.0,18,0.9462502038412756,1642.0
2022-05-05,54.04713363,5.806473042,2117.0,-5255079.235805627,3784.0,-54.839544,1275.0,4143.0,2342.0,0.3219709734672328,-20.44632333,0.1624579124579124,3914.0,19,1.0468909820044483,1621.0
2022-05-05,51.42073296,5.715641212,2117.0,-5255079.235805627,3784.0,-54.839544,1275.0,4143.0,2342.0,0.3219709734672328,-20.44632333,0.1624579124579124,3914.0,19,1.0468909820044483,1621.0
2022-05-05,56.48945805,7.385197402,2147.0,-6377585.530305956,3808.0,-54.83930467,1296.0,4167.0,2355.0,0.3533697428206907,-20.44663067,0.1672268907563025,4098.0,20,1.1604917295252588,1572.0
2022-05-05,53.17267835,7.385197402,2147.0,-6377585.530305956,3808.0,-54.83930467,1296.0,4167.0,2355.0,0.3533697428206907,-20.44663067,0.1672268907563025,4098.0,20,1.1604917295252588,1572.0
2022-05-05,58.73142471,5.899621568,2065.0,-5761883.577289193,3942.0,-54.83855567,1277.0,4374.0,2374.0,0.3364441455075388,-20.44637233,0.1965531391054575,4001.0,21,1.0992549184462752,1600.0
2022-05-05,60.29755294,5.887857617,2065.0,-5761883.577289193,3942.0,-54.83855567,1277.0,4374.0,2374.0,0.3364441455075388,-20.44637233,0.1965531391054575,4001.0,21,1.0992549184462752,1600.0
2022-05-05,58.56210858,6.353050887,2059.0,-7548102.085158183,4085.0,-54.838707,1316.0,4490.0,2330.0,0.3833833722111231,-20.44706367,0.204722296753421,4269.0,22,1.2690810406598434,1521.0
2022-05-05,55.20215491,6.353050887,2059.0,-7548102.085158183,4085.0,-54.838707,1316.0,4490.0,2330.0,0.3833833722111231,-20.44706367,0.204722296753421,4269.0,22,1.2690810406598434,1521.0
2022-05-05,52.27533421,3.040877175,2177.0,-5255083.656423923,3524.0,-54.83922433,1339.0,4030.0,2120.0,0.320380264687472,-20.44710133,0.145374449339207,3940.0,23,1.041135797639274,1647.0
2022-05-05,50.03009882,3.04694679,2177.0,-5255083.656423923,3524.0,-54.83922433,1339.0,4030.0,2120.0,0.320380264687472,-20.44710133,0.145374449339207,3940.0,23,1.041135797639274,1647.0
2022-05-05,47.95161896,2.534837219,2012.0,-5970138.562321046,3746.0,-54.83930767,1316.0,4283.0,2266.0,0.3492825701709255,-20.446902,0.1982095397957756,3929.0,24,1.1457043388784085,1485.0
2022-05-05,48.04153375,2.705597211,2012.0,-5970138.562321046,3746.0,-54.83930767,1316.0,4283.0,2266.0,0.3492825701709255,-20.446902,0.1982095397957756,3929.0,24,1.1457043388784085,1485.0
2022-06-02,52.16173204,4.971290278,2315.0,-4126621.009712011,3589.0,-54.83885933,1357.0,4057.0,2531.0,0.280911302809113,-20.44697833,0.1214927436074637,3812.0,25,0.8983370935633709,1780.0
2022-06-02,51.91894479,5.153428538,2315.0,-4126621.009712011,3589.0,-54.83885933,1357.0,4057.0,2531.0,0.280911302809113,-20.44697833,0.1214927436074637,3812.0,25,0.8983370935633709,1780.0
2022-06-02,52.29991626,4.722079746,2182.0,-4249395.487146078,3751.0,-54.838545,1285.0,4169.0,2473.0,0.2871738306927825,-20.446366,0.1638749302065885,3794.0,26,0.9209949194464871,1732.0
2022-06-02,51.92080274,4.994371414,2182.0,-4249395.487146078,3751.0,-54.838545,1285.0,4169.0,2473.0,0.2871738306927825,-20.446366,0.1638749302065885,3794.0,26,0.9209949194464871,1732.0
2022-06-02,56.89019404,5.325789098,2489.0,-3461147.9231516304,3512.0,-54.83948333,1320.0,3842.0,2567.0,0.2558427275226835,-20.44669467,0.0748356413484403,3721.0,27,0.807638988177069,1860.0
2022-06-02,52.93481013,5.309867456,2489.0,-3461147.9231516304,3512.0,-54.83948333,1320.0,3842.0,2567.0,0.2558427275226835,-20.44669467,0.0748356413484403,3721.0,27,0.807638988177069,1860.0
2022-06-02,57.95038309,5.425175171,2371.0,-4407509.173725588,3629.0,-54.83860133,1351.0,3969.0,2493.0,0.2890077949530982,-20.44709433,0.1133239831697054,3884.0,28,0.9276302021403092,1784.0
2022-06-02,58.01814277,5.594600174,2371.0,-4407509.173725588,3629.0,-54.83860133,1351.0,3969.0,2493.0,0.2890077949530982,-20.44709433,0.1133239831697054,3884.0,28,0.9276302021403092,1784.0
2022-06-02,56.78438928,5.936260378,2383.0,-3209177.9493757747,3505.0,-54.83874067,1296.0,3805.0,2517.0,0.2477136253552589,-20.44635133,0.0938622969670835,3643.0,29,0.7782278965353268,1851.0
2022-06-02,54.91068245,6.014558985,2383.0,-3209177.9493757747,3505.0,-54.83874067,1296.0,3805.0,2517.0,0.2477136253552589,-20.44635133,0.0938622969670835,3643.0,29,0.7782278965353268,1851.0
2022-06-02,56.80856683,5.766645524,2471.0,-2463095.7529425304,3352.0,-54.839228,1319.0,3618.0,2484.0,0.219097485821462,-20.44644167,0.0675715550309826,3436.0,30,0.6746947037020496,1866.0
2022-06-02,56.97572872,5.845264177,2471.0,-2463095.7529425304,3352.0,-54.839228,1319.0,3618.0,2484.0,0.219097485821462,-20.44644167,0.0675715550309826,3436.0,30,0.6746947037020496,1866.0
2022-06-02,47.06351554,2.705945433,2430.0,-5936017.777836716,3599.0,-54.83908333,1374.0,4060.0,2533.0,0.3357563266025924,-20.44707067,0.1158444413906829,4116.0,31,1.0967663896481792,1679.0
2022-06-02,47.145599,2.708648675,2430.0,-5936017.777836716,3599.0,-54.83908333,1374.0,4060.0,2533.0,0.3357563266025924,-20.44707067,0.1158444413906829,4116.0,31,1.0967663896481792,1679.0
2022-06-02,44.46956036,2.183589424,2304.0,-4723685.904790141,3618.0,-54.839329,1357.0,4206.0,2474.0,0.2990371389270976,-20.44699567,0.1370640713706407,3939.0,32,0.9639163686382394,1765.0
2022-06-02,43.74818053,2.189040221,2304.0,-4723685.904790141,3618.0,-54.839329,1357.0,4206.0,2474.0,0.2990371389270976,-20.44699567,0.1370640713706407,3939.0,32,0.9639163686382394,1765.0
2022-05-18,55.91948154,4.871028183,2177.0,-6627481.189169895,3862.0,-54.838422,1303.0,4230.0,2374.0,0.3549295929956884,-20.446899,0.1725571725571725,4211.0,33,1.166135267458401,1636.0
2022-05-18,53.31943777,4.86132494,2177.0,-6627481.189169895,3862.0,-54.838422,1303.0,4230.0,2374.0,0.3549295929956884,-20.446899,0.1725571725571725,4211.0,33,1.166135267458401,1636.0
2022-05-18,50.14325176,5.718676315,2424.0,-3517170.145163348,3314.0,-54.83885567,1295.0,3686.0,2395.0,0.2634002785640473,-20.44601967,0.0746355685131195,3620.0,34,0.8349822078447231,1744.0
2022-05-18,54.00406447,5.718676315,2424.0,-3517170.145163348,3314.0,-54.83885567,1295.0,3686.0,2395.0,0.2634002785640473,-20.44601967,0.0746355685131195,3620.0,34,0.8349822078447231,1744.0
2022-05-18,54.0007637,5.054008114,2068.0,-6673890.996903616,3941.0,-54.83854267,1284.0,4440.0,2372.0,0.3590883824346859,-20.44621533,0.2045577862181226,4174.0,35,1.1811817676486935,1590.0
2022-05-18,56.2033803,5.13346519,2068.0,-6673890.996903616,3941.0,-54.83854267,1284.0,4440.0,2372.0,0.3590883824346859,-20.44621533,0.2045577862181226,4174.0,35,1.1811817676486935,1590.0
2022-05-18,51.09290674,5.561901205,2231.0,-4245266.560255958,3479.0,-54.83898767,1315.0,3894.0,2378.0,0.2898505884206026,-20.446813,0.1326352530541012,3742.0,36,0.9306794289057402,1681.0
2022-05-18,54.50627285,5.542502447,2231.0,-4245266.560255958,3479.0,-54.83898767,1315.0,3894.0,2378.0,0.2898505884206026,-20.446813,0.1326352530541012,3742.0,36,0.9306794289057402,1681.0
2022-05-18,51.26057131,2.685987956,2146.0,-4667333.8927181,3570.0,-54.83918867,1351.0,4117.0,2333.0,0.3027899834103035,-20.446996,0.152575587905935,3832.0,37,0.977494159978478,1671.0
2022-05-18,50.96179154,2.688668583,2146.0,-4667333.8927181,3570.0,-54.83918867,1351.0,4117.0,2333.0,0.3027899834103035,-20.446996,0.152575587905935,3832.0,37,0.977494159978478,1671.0
2022-05-18,46.73774633,2.593293788,2176.0,-4114430.347282897,3488.0,-54.83923167,1336.0,3962.0,2368.0,0.2851000449640288,-20.446863,0.1368723098995695,3724.0,38,0.9134919626798562,1695.0
2022-05-18,46.90717585,2.689111306,2176.0,-4114430.347282897,3488.0,-54.83923167,1336.0,3962.0,2368.0,0.2851000449640288,-20.446863,0.1368723098995695,3724.0,38,0.9134919626798562,1695.0
2022-06-22,49.44313569,4.708278463,2895.0,-1391078.5209287675,3028.0,-54.838631,2633.0,3785.0,2377.0,0.1671691184804044,-20.44614667,0.1630050699032109,3082.0,39,0.486817870662103,1902.0
2022-06-22,47.8413243,4.795468805,2895.0,-1391078.5209287675,3028.0,-54.838631,2633.0,3785.0,2377.0,0.1671691184804044,-20.44614667,0.1630050699032109,3082.0,39,0.486817870662103,1902.0
2022-06-22,51.22156003,5.360591292,2360.0,-113220.60053102132,3416.0,-54.838848,2222.0,3278.0,3091.0,0.0425887919442731,-20.44657867,0.0072207712398217,3115.0,40,0.0360862492543802,2778.0
2022-06-22,51.47087982,5.349896845,2360.0,-113220.60053102132,3416.0,-54.838848,2222.0,3278.0,3091.0,0.0425887919442731,-20.44657867,0.0072207712398217,3115.0,40,0.0360862492543802,2778.0
2022-06-22,56.64865127,4.715676388,1974.0,-278224.66831580416,2837.0,-54.83916633,2131.0,2929.0,2427.0,0.0747977062036764,-20.44647667,0.0530289412187668,2622.0,41,0.1526181010449013,2094.0
2022-06-22,54.67441186,4.623732241,1974.0,-278224.66831580416,2837.0,-54.83916633,2131.0,2929.0,2427.0,0.0747977062036764,-20.44647667,0.0530289412187668,2622.0,41,0.1526181010449013,2094.0
2022-06-22,47.81167332,5.088014662,3570.0,-550.2072783116698,4193.0,-54.838801,2906.0,4400.0,3613.0,-0.0028226677400985,-20.44703067,0.053639846743295,3034.0,42,-0.1282124118836766,3057.0
2022-06-22,47.90197734,4.905219072,3570.0,-550.2072783116698,4193.0,-54.838801,2906.0,4400.0,3613.0,-0.0028226677400985,-20.44703067,0.053639846743295,3034.0,42,-0.1282124118836766,3057.0
2022-06-22,53.90830402,2.354868882,2685.0,-754206.6590715944,3159.0,-54.839217,2271.0,3631.0,2383.0,0.1272402483307953,-20.44683167,0.1241486068111455,2694.0,43,0.3423552184608176,1825.0
2022-06-22,50.53189181,2.268784209,2685.0,-754206.6590715944,3159.0,-54.839217,2271.0,3631.0,2383.0,0.1272402483307953,-20.44683167,0.1241486068111455,2694.0,43,0.3423552184608176,1825.0
2022-06-22,44.35558404,2.532049149,3213.0,-446842.556768844,3565.0,-54.839051,2552.0,4150.0,2800.0,0.0954993947422515,-20.446942,0.1225317825263727,2682.0,44,0.2275168101774661,2013.0
2022-06-22,48.45501216,2.624597293,3213.0,-446842.556768844,3565.0,-54.839051,2552.0,4150.0,2800.0,0.0954993947422515,-20.446942,0.1225317825263727,2682.0,44,0.2275168101774661,2013.0
2022-04-20,58.7107711,5.786000154,2073.0,-5970154.396588125,3819.0,-54.83907833,1305.0,4194.0,2291.0,0.34393470306783,-20.446484,0.1862537123462028,4009.0,45,1.126355755699409,1565.0
2022-04-20,61.04519871,5.783110044,2073.0,-5970154.396588125,3819.0,-54.83907833,1305.0,4194.0,2291.0,0.34393470306783,-20.446484,0.1862537123462028,4009.0,45,1.126355755699409,1565.0
2022-04-20,60.18924475,7.124578025,2031.0,-7125607.648920345,4031.0,-54.83861033,1301.0,4401.0,2335.0,0.3729925457369886,-20.44663733,0.2054231717337715,4207.0,46,1.2314870304764245,1537.0
2022-04-20,59.31672753,7.223354582,2031.0,-7125607.648920345,4031.0,-54.83861033,1301.0,4401.0,2335.0,0.3729925457369886,-20.44663733,0.2054231717337715,4207.0,46,1.2314870304764245,1537.0
2022-04-20,52.63143048,6.680432704,2072.0,-6882150.010846582,3944.0,-54.838897,1299.0,4322.0,2326.0,0.3661858616531951,-20.44633833,0.1930986887508626,4180.0,47,1.20686044746126,1556.0
2022-04-20,52.44791886,6.51203639,2072.0,-6882150.010846582,3944.0,-54.838897,1299.0,4322.0,2326.0,0.3661858616531951,-20.44633833,0.1930986887508626,4180.0,47,1.20686044746126,1556.0
2022-04-20,54.6374969,7.538986903,2046.0,-6468816.853734583,3893.0,-54.838811,1311.0,4210.0,2306.0,0.357022566520714,-20.44671033,0.1899378179762577,4094.0,48,1.1737076456719433,1550.0
2022-04-20,55.23320331,7.271757344,2046.0,-6468816.853734583,3893.0,-54.838811,1311.0,4210.0,2306.0,0.357022566520714,-20.44671033,0.1899378179762577,4094.0,48,1.1737076456719433,1550.0
2022-04-20,44.98223209,3.082142645,1859.0,-6332182.838613641,3687.0,-54.83924367,1356.0,4374.0,2124.0,0.3615091174409118,-20.44692733,0.2343727952589248,3955.0,49,1.1899399869012193,1438.0
2022-04-20,45.53597896,3.16388557,1859.0,-6332182.838613641,3687.0,-54.83924367,1356.0,4374.0,2124.0,0.3615091174409118,-20.44692733,0.2343727952589248,3955.0,49,1.1899399869012193,1438.0
2022-04-20,48.65100318,3.658248606,1866.0,-6107735.014032733,3668.0,-54.83911033,1359.0,4331.0,2139.0,0.3572254335260115,-20.446941,0.2291755356889456,3892.0,50,1.1744416184971098,1420.0
2022-04-20,51.62994532,3.836273814,1866.0,-6107735.014032733,3668.0,-54.83911033,1359.0,4331.0,2139.0,0.3572254335260115,-20.446941,0.2291755356889456,3892.0,50,1.1744416184971098,1420.0
2022-04-06,55.8207313,9.58697173,2142.0,-4754130.546514892,3636.0,-54.838854,1309.0,3970.0,2204.0,0.3114753161881476,-20.44615233,0.1503911909591422,3747.0,51,1.008917693968718,1566.0
2022-04-06,54.38994674,9.670904535,2142.0,-4754130.546514892,3636.0,-54.838854,1309.0,3970.0,2204.0,0.3114753161881476,-20.44615233,0.1503911909591422,3747.0,51,1.008917693968718,1566.0
2022-04-06,54.53465595,6.639711346,2122.0,-5055280.910210092,3632.0,-54.83932933,1321.0,3984.0,2210.0,0.3196963666344459,-20.44665567,0.1509461216235736,3819.0,52,1.0386614544834254,1570.0
